Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
9031.0,21.0,1,52207.0,1,5.01,75.0,4.0,35.3,0,1,8.2,1.48,1.28,1.28,0,0,0,1.0
9032.0,20.5,0,46222.0,1,3.52,69.0,2.0,33.5,0,1,7.3,1.25,1.65,1.61,2,1,1,1.0
9033.0,22.1,1,25000.0,1,4.67,84.9,3.0,28.3,0,0,7.5,0.0,0.09,0.17,3,4,0,0.0
9034.0,18.4,0,58662.0,1,3.29,88.7,1.0,44.5,1,1,5.3,3.66,4.0,3.88,3,4,1,0.0
9035.0,20.9,0,47052.0,1,1.43,62.5,1.0,14.7,0,0,7.9,1.15,1.13,1.13,3,4,2,1.0
9036.0,21.9,1,45004.0,1,4.47,87.5,0.0,31.4,0,1,3.0,3.76,3.8,3.8,0,1,1,0.0
9039.0,22.7,0,44979.0,1,4.73,73.0,2.0,27.9,1,0,3.8,2.56,2.71,2.68,1,2,1,0.0
9040.0,21.0,1,41736.0,0,4.94,80.8,0.0,53.1,1,1,5.4,3.24,3.5,3.51,2,4,0,0.0
9041.0,21.5,1,56897.0,1,3.63,81.3,3.0,24.9,0,0,2.3,2.8,3.09,3.12,1,1,0,0.0
9042.0,21.7,0,25000.0,0,3.98,100.0,3.0,31.3,0,0,1.0,3.92,3.8,3.77,1,4,0,0.0
9043.0,21.9,0,25000.0,1,0.92,86.2,1.0,43.1,0,0,3.7,1.01,0.88,0.86,2,4,2,0.0
9044.0,17.0,1,44536.0,0,4.51,82.0,2.0,18.5,0,0,4.8,2.39,2.11,2.11,2,0,1,0.0
9045.0,20.3,0,25000.0,1,2.52,91.5,4.0,48.1,0,1,3.8,4.0,3.68,3.68,0,2,0,0.0
9046.0,17.7,1,42432.0,1,4.41,89.1,1.0,30.3,1,0,6.6,3.86,4.0,4.0,0,0,1,0.0
9047.0,23.8,0,32666.0,1,2.58,70.4,1.0,34.9,0,1,7.3,1.43,1.33,1.3,3,1,0,1.0
9048.0,20.9,1,25000.0,1,4.8,87.3,3.0,36.6,1,0,6.6,4.0,4.0,4.0,0,0,0,0.0
9049.0,20.6,1,30198.0,1,4.24,82.8,2.0,29.1,1,0,3.4,3.03,2.96,2.93,2,3,2,0.0
9050.0,23.0,1,29740.5,1,4.0,76.4,5.0,20.3,0,1,5.5,2.42,2.34,2.35,1,1,2,0.0
9051.0,21.9,1,31239.0,0,5.76,73.7,0.0,31.1,0,0,3.3,2.88,2.73,2.73,0,1,1,0.0
9052.0,18.5,0,31317.0,1,3.74,80.8,0.0,5.9,0,0,8.9,1.31,1.6,1.6,0,1,0,1.0
9053.0,20.8,0,36221.0,1,2.85,81.9,2.0,14.3,0,1,5.6,1.41,1.38,1.28,1,3,2,0.0
9054.0,20.3,1,39164.0,1,5.35,91.2,0.0,28.3,0,0,4.0,4.0,4.0,4.0,1,3,1,0.0
9056.0,19.5,0,36686.0,1,3.78,71.9,1.0,48.2,0,0,5.8,1.08,0.67,0.57,2,0,2,0.0
9057.0,20.6,1,25000.0,1,5.99,83.6,0.0,41.8,1,0,6.8,1.89,1.47,1.45,2,3,1,1.0
9058.0,20.7,1,25000.0,1,4.52,80.9,0.0,11.5,1,0,2.1,3.38,3.62,3.63,2,0,3,0.0
9059.0,17.7,0,25000.0,0,4.8,82.9,0.0,33.6,0,0,4.2,3.01,3.01,3.12,2,0,1,0.0
9060.0,23.5,0,39413.0,1,3.85,78.3,4.0,19.7,0,0,6.4,1.26,1.13,1.13,0,3,1,1.0
9061.0,20.8,0,32733.0,1,3.14,84.0,4.0,29.2,1,1,6.9,1.39,1.81,1.74,1,3,0,1.0
9062.0,21.1,1,27430.0,1,3.57,69.3,2.0,41.5,0,0,10.0,0.87,1.12,1.09,2,0,0,1.0
9063.0,21.9,0,45002.0,1,0.93,98.8,2.0,37.9,0,0,8.0,0.77,0.94,0.95,3,0,0,0.0
9064.0,19.3,0,37321.0,1,4.87,85.3,2.0,45.4,0,1,4.3,3.85,3.47,3.43,2,4,1,0.0
9065.0,22.0,1,25000.0,1,4.77,85.7,0.0,13.1,0,1,8.7,2.32,2.0,2.1,3,3,0,0.0
9066.0,20.2,0,25000.0,1,2.07,73.5,1.0,17.7,0,0,6.5,2.7,2.9,2.92,1,0,1,1.0
9067.0,19.0,0,25000.0,1,4.49,77.3,0.0,48.1,0,0,8.0,2.1,2.34,2.32,3,3,1,0.0
9069.0,24.3,1,32349.0,0,6.78,79.2,1.0,29.8,1,1,8.1,2.1,2.04,2.04,0,2,0,0.0
9070.0,22.6,0,25000.0,1,3.26,84.1,6.0,29.7,0,0,7.4,0.64,0.44,0.49,2,2,2,1.0
9071.0,23.0,1,25000.0,1,3.33,75.8,1.0,44.1,0,1,6.5,1.92,1.51,1.5,1,4,1,1.0
9072.0,19.9,1,27541.0,1,4.97,71.3,1.0,36.4,1,0,4.7,2.34,2.92,2.92,0,2,0,1.0
9073.0,17.5,1,55626.0,1,4.61,90.9,1.0,37.3,0,0,4.7,2.81,2.91,2.9,3,1,0,0.0
9074.0,24.3,1,51910.0,1,2.01,74.8,3.0,18.9,0,0,3.8,2.26,2.91,2.95,2,0,1,0.0
9075.0,25.5,1,28772.0,1,4.06,89.3,1.0,43.8,1,0,5.4,0.07,0.0,0.1,1,4,0,1.0
9076.0,24.4,0,63532.0,1,4.56,75.3,3.0,27.6,0,1,7.5,0.07,0.0,0.0,1,0,2,1.0
9077.0,20.3,1,25000.0,1,2.91,80.7,1.0,13.3,1,1,6.5,2.17,1.76,1.77,2,3,0,0.0
9079.0,18.7,1,45049.0,1,2.34,80.3,2.0,22.8,1,0,7.2,1.51,1.86,1.86,0,4,0,0.0
9080.0,17.3,1,31624.0,1,4.78,88.1,2.0,47.7,1,0,3.4,3.7,4.0,4.0,0,4,0,0.0
9081.0,20.8,1,25000.0,1,2.06,95.1,3.0,21.6,0,0,6.1,2.84,3.3,3.33,3,0,0,0.0
9082.0,24.5,1,25000.0,1,3.45,80.5,0.0,34.6,0,0,8.0,0.79,0.73,0.73,0,2,2,0.0
9083.0,20.7,1,42856.0,1,1.88,83.0,1.0,5.0,0,0,3.4,2.99,2.82,2.82,0,3,1,0.0
9084.0,21.7,0,43445.0,1,5.04,79.8,1.0,41.2,0,1,5.8,1.98,2.03,2.05,1,1,1,0.0
9085.0,24.0,0,44402.0,1,5.63,82.7,1.0,20.5,0,0,4.2,2.12,2.03,2.01,2,1,0,0.0
9086.0,20.1,1,25000.0,0,6.22,76.3,0.0,34.7,0,0,8.4,2.62,2.94,2.94,0,3,0,0.0
9087.0,25.5,1,25000.0,1,3.46,73.7,2.0,34.7,0,0,9.5,0.44,0.41,0.42,1,2,0,1.0
9088.0,25.4,1,33427.0,1,3.0,84.6,1.0,37.6,0,0,6.5,2.4,2.62,2.54,3,4,0,1.0
9089.0,20.7,0,47189.0,1,5.32,83.8,2.0,34.0,0,1,7.1,1.16,1.83,1.83,0,2,0,0.0
9090.0,19.7,0,29789.0,1,4.08,91.1,0.0,53.0,0,1,8.0,3.38,3.62,3.71,2,4,0,0.0
9092.0,20.2,1,30330.0,1,3.15,81.6,3.0,57.0,0,1,4.0,2.1,1.94,1.94,0,3,1,0.0
9093.0,18.5,0,29720.0,1,4.04,86.1,2.0,37.7,0,0,4.7,2.47,2.47,2.47,0,3,2,0.0
9094.0,23.8,1,44460.0,1,5.59,89.9,2.0,33.3,0,0,4.7,2.81,2.76,2.73,1,0,0,0.0
9095.0,23.7,0,61793.0,1,2.63,80.7,1.0,40.7,1,1,2.4,1.63,1.71,1.78,3,4,0,0.0
9096.0,21.3,1,25000.0,1,5.71,61.4,2.0,32.4,1,0,7.3,1.81,1.46,1.5,1,4,0,1.0
9097.0,18.2,0,25000.0,1,3.77,73.6,0.0,35.4,0,0,3.2,3.23,2.98,2.98,0,1,0,0.0
9098.0,18.3,0,25000.0,1,5.58,90.6,5.0,34.2,1,0,7.0,3.37,3.25,3.28,2,3,0,1.0
9100.0,19.9,0,25416.0,1,5.09,92.7,1.0,55.4,1,0,5.1,2.89,2.36,2.35,1,3,0,0.0
9101.0,20.2,1,29740.5,1,4.0,78.5,0.0,57.3,1,0,5.5,0.43,0.39,0.39,0,4,0,0.0
9102.0,23.2,1,43088.0,1,4.55,79.4,0.0,33.9,1,0,8.2,4.0,4.0,4.0,2,1,2,0.0
9103.0,22.6,1,53432.0,1,4.85,87.9,3.0,45.1,0,0,7.1,2.48,2.14,2.06,3,1,2,0.0
9104.0,24.0,0,32921.0,1,1.58,86.8,1.0,44.4,1,0,5.3,1.66,1.69,1.72,3,1,0,0.0
9105.0,18.8,0,59791.0,1,6.13,62.1,0.0,43.1,0,1,5.4,2.24,1.94,1.97,3,1,2,1.0
9106.0,20.2,1,25000.0,1,2.11,82.3,3.0,36.5,0,0,3.4,0.35,0.0,0.01,1,2,0,1.0
9107.0,22.7,1,25000.0,0,5.41,81.6,0.0,38.0,0,1,6.6,2.23,2.35,2.39,3,1,1,0.0
9108.0,22.0,0,59724.0,1,3.36,72.8,0.0,36.9,1,1,5.4,2.11,1.71,1.71,0,0,2,0.0
9109.0,24.4,0,29928.0,1,5.0,77.2,3.0,21.4,1,0,3.8,3.67,3.95,3.95,0,4,1,0.0
9110.0,21.9,0,25000.0,1,4.55,84.1,4.0,29.2,0,0,6.9,1.68,1.22,1.26,1,2,0,1.0
9111.0,25.1,1,25000.0,1,3.55,80.3,2.0,15.6,0,0,8.1,1.33,1.11,1.21,2,1,1,0.0
9112.0,22.2,1,25000.0,1,2.85,89.5,2.0,36.9,0,1,5.2,3.6,3.6,3.63,1,4,1,0.0
9113.0,23.3,1,29771.0,1,3.68,96.1,1.0,35.2,1,1,4.5,4.0,3.54,3.41,3,0,1,0.0
9114.0,20.3,0,39357.0,1,3.38,89.6,3.0,38.4,1,1,4.5,3.21,2.73,2.81,3,0,0,1.0
9115.0,21.0,0,25000.0,1,4.48,85.6,1.0,20.7,1,1,6.2,0.51,0.64,0.69,2,2,1,1.0
9116.0,23.0,0,37459.0,1,4.11,80.8,0.0,41.6,1,0,3.4,2.56,2.72,2.72,0,3,2,0.0
9117.0,24.5,0,25000.0,1,2.97,88.4,2.0,35.7,1,0,5.6,2.75,2.48,2.46,1,0,0,0.0
9118.0,22.6,0,61967.0,1,2.4,77.0,3.0,56.8,1,0,4.8,2.15,1.91,1.98,2,3,2,0.0
9120.0,24.0,0,25000.0,1,3.89,72.1,4.0,22.8,0,0,6.5,2.86,3.22,3.2,1,4,0,0.0
9121.0,17.0,0,39654.0,1,3.02,69.6,4.0,13.8,0,1,3.5,1.91,2.06,2.19,2,1,1,0.0
9122.0,17.9,1,37762.0,1,4.49,92.2,2.0,32.6,1,1,6.7,1.8,1.62,1.62,0,0,0,1.0
9123.0,22.5,0,32313.0,1,3.71,84.2,3.0,17.6,0,0,6.3,2.54,2.68,2.68,0,3,0,0.0
9124.0,21.0,1,29740.5,1,4.0,71.3,2.0,21.2,0,0,5.5,3.44,3.77,3.72,3,4,1,1.0
9125.0,22.3,1,39628.0,1,4.49,81.0,3.0,18.4,1,0,4.7,4.0,4.0,3.94,3,0,0,0.0
9126.0,21.1,0,25000.0,1,4.78,97.1,2.0,23.0,1,0,4.7,2.69,3.03,2.97,1,1,0,0.0
9127.0,22.3,0,65508.0,1,3.26,96.1,6.0,47.5,1,0,5.2,2.83,2.79,2.7,3,3,2,0.0
9128.0,19.2,0,33557.0,1,5.67,81.9,1.0,18.4,0,1,3.8,1.57,1.41,1.41,0,1,2,0.0
9129.0,22.3,1,25000.0,1,4.33,81.8,4.0,24.9,1,0,4.3,2.92,2.68,2.66,3,3,1,0.0
9131.0,23.7,0,27730.0,1,5.14,73.1,1.0,9.5,0,1,4.5,4.0,4.0,4.0,0,4,1,0.0
9132.0,25.4,1,34647.0,1,3.73,78.7,0.0,26.6,0,1,7.1,2.84,2.9,2.9,0,2,2,0.0
9133.0,21.5,0,33033.0,1,3.21,79.5,3.0,32.5,1,0,5.3,1.91,1.72,1.74,3,4,0,0.0
9134.0,21.6,1,27503.0,0,4.13,64.3,6.0,16.2,0,1,4.6,3.71,3.58,3.56,2,0,0,0.0
9135.0,17.6,1,38917.0,1,3.63,63.8,0.0,11.8,1,0,6.1,3.74,3.69,3.65,1,4,1,0.0
9136.0,19.8,0,25000.0,1,3.08,81.5,3.0,7.5,0,0,4.8,1.61,1.5,1.55,3,0,2,0.0
9137.0,20.6,1,42528.0,1,2.62,88.7,1.0,31.7,1,0,4.1,3.18,3.31,3.37,3,1,0,0.0
9138.0,23.3,1,25000.0,1,6.5,75.8,1.0,41.2,0,0,4.9,2.81,3.12,3.15,2,4,1,0.0
9139.0,19.7,1,25000.0,1,2.24,96.0,0.0,12.9,0,0,1.8,2.71,2.66,2.72,2,3,0,0.0
9141.0,21.0,1,25000.0,1,4.5,75.2,4.0,43.0,1,0,3.8,4.0,3.42,3.42,0,4,1,0.0
9142.0,20.6,1,25000.0,1,3.06,70.6,1.0,27.4,1,0,3.4,2.6,2.78,2.78,2,1,1,0.0
9143.0,21.5,1,25000.0,1,3.61,82.8,0.0,28.8,1,1,6.7,1.37,0.71,0.71,0,2,2,1.0
9145.0,20.1,1,25000.0,1,4.53,76.0,0.0,24.7,1,0,6.1,1.57,1.1,1.09,2,4,2,0.0
9146.0,17.2,1,25000.0,1,4.37,82.4,3.0,20.7,1,1,2.1,4.0,3.88,3.88,0,3,0,0.0
9147.0,20.5,0,25000.0,1,5.24,70.8,1.0,33.7,1,1,3.0,3.99,3.79,3.74,1,4,0,0.0
9148.0,19.9,0,25223.0,1,4.72,77.8,4.0,13.4,0,0,6.1,1.84,2.19,2.19,0,2,3,0.0
9149.0,19.9,1,25000.0,1,3.62,82.2,0.0,10.7,0,0,5.2,3.49,3.27,3.3,2,2,0,0.0
9152.0,21.5,0,25000.0,1,2.9,89.5,3.0,43.9,0,0,3.6,2.77,2.4,2.43,2,1,1,0.0
9153.0,23.2,1,27964.0,1,2.57,73.9,4.0,24.3,0,0,8.1,2.06,2.29,2.25,1,0,1,0.0
9154.0,22.3,0,36430.0,1,5.68,80.4,4.0,40.0,0,1,6.8,1.54,1.68,1.62,3,0,1,1.0
9155.0,20.4,1,25000.0,1,5.81,81.0,0.0,46.6,0,1,5.0,1.42,1.76,1.86,1,2,2,0.0
9156.0,20.0,1,29740.5,1,4.0,84.8,3.0,30.5,0,1,5.5,1.48,1.11,1.11,0,3,0,0.0
9157.0,21.7,1,25000.0,1,5.05,79.6,4.0,37.6,1,1,5.8,2.06,2.17,2.12,3,4,1,0.0
9158.0,22.3,1,37219.0,1,4.34,76.2,2.0,52.4,1,1,5.6,0.86,0.77,0.77,0,3,1,1.0
9159.0,24.1,0,27867.0,1,3.24,73.5,1.0,21.5,1,0,8.8,1.82,1.41,1.3,1,3,1,1.0
9160.0,23.6,0,25000.0,1,4.12,88.7,2.0,27.1,0,0,8.0,1.91,1.55,1.42,1,1,2,0.0
9161.0,19.8,0,65099.0,1,1.45,77.4,1.0,49.2,0,0,8.2,1.41,1.25,1.28,3,2,0,0.0
9163.0,22.5,1,26741.0,1,4.55,90.4,1.0,31.9,1,1,4.9,4.0,4.0,4.0,1,4,0,0.0
9164.0,23.3,1,25000.0,1,5.23,83.2,4.0,22.5,0,0,3.3,4.0,4.0,4.0,0,4,0,0.0
9167.0,18.2,0,26869.0,1,5.15,74.2,3.0,29.2,0,0,3.2,2.68,2.88,2.83,1,2,2,0.0
9168.0,18.8,0,26077.0,1,4.86,72.6,1.0,17.4,0,1,5.2,2.66,2.75,2.85,1,0,0,0.0
9169.0,21.6,0,28341.0,1,4.6,77.6,2.0,12.4,1,1,3.0,2.12,2.49,2.5,1,0,0,0.0
9170.0,21.8,1,25000.0,1,3.82,80.4,0.0,7.2,0,0,5.3,1.7,1.2,1.16,3,3,1,0.0
9171.0,18.6,1,25000.0,0,3.32,77.1,3.0,28.0,1,1,3.6,0.49,0.7,0.7,0,2,1,1.0
9173.0,22.4,1,26871.0,1,5.04,87.2,1.0,30.2,0,0,5.1,4.0,4.0,4.0,0,2,1,0.0
9174.0,18.5,0,25000.0,0,3.73,76.3,3.0,32.8,0,1,4.0,2.14,2.56,2.56,1,3,0,1.0
9175.0,23.4,1,40055.0,1,4.56,80.6,1.0,24.8,0,1,3.8,2.02,1.39,1.39,0,3,1,0.0
9176.0,20.2,1,25000.0,1,4.6,78.2,1.0,41.8,1,0,5.7,1.23,1.26,1.3,1,3,1,0.0
9177.0,23.8,0,28570.0,1,3.87,74.1,6.0,38.7,0,0,5.6,2.89,3.01,3.03,2,1,0,0.0
9178.0,19.8,0,25000.0,1,3.1,83.3,2.0,31.5,1,0,4.5,0.52,0.0,0.03,1,0,0,1.0
9179.0,18.7,1,25000.0,0,4.09,67.0,4.0,32.5,0,0,4.9,0.0,0.1,0.13,2,4,0,1.0
9180.0,20.0,0,46286.0,1,5.13,74.3,0.0,24.4,1,0,4.6,3.88,3.7,3.73,3,4,2,0.0
9181.0,20.8,1,31873.0,1,2.87,72.7,1.0,53.3,0,1,1.6,3.11,3.21,3.15,2,3,2,0.0
9182.0,20.1,0,25000.0,1,5.51,74.8,1.0,39.7,0,0,5.4,2.45,2.55,2.55,0,4,2,0.0
9183.0,20.5,1,31943.0,1,3.04,73.3,1.0,28.8,0,0,2.7,2.74,2.99,2.96,2,0,0,0.0
9184.0,21.7,1,25000.0,1,6.36,69.1,0.0,27.9,0,0,3.9,4.0,4.0,3.97,2,2,0,0.0
9185.0,20.6,0,25000.0,1,5.04,79.7,1.0,25.3,1,1,6.1,1.61,1.94,1.94,0,0,1,0.0
9186.0,20.9,1,59780.0,1,3.43,79.0,1.0,26.4,0,0,5.1,3.24,2.98,2.96,3,3,2,0.0
9187.0,17.2,0,47559.0,1,2.24,81.9,1.0,33.0,0,0,8.3,1.76,1.66,1.68,3,2,1,1.0
9188.0,21.9,0,29740.5,1,4.0,83.9,3.0,9.5,0,1,5.5,0.88,1.32,1.34,3,1,0,0.0
9189.0,20.8,1,32422.0,1,3.6,85.2,0.0,27.0,0,0,4.8,4.0,3.75,3.83,3,1,1,0.0
9190.0,24.5,0,29740.5,1,4.0,60.6,3.0,28.4,0,0,5.5,2.7,2.58,2.62,2,3,0,0.0
9191.0,18.9,0,29740.5,1,4.0,82.5,3.0,29.9,1,1,5.5,1.34,1.06,0.98,2,1,0,0.0
9192.0,17.0,1,25000.0,1,4.04,79.9,3.0,32.1,0,0,7.4,2.36,2.14,2.18,2,1,0,0.0
9193.0,22.4,0,49886.0,1,3.88,81.1,5.0,30.4,0,0,6.7,0.68,0.4,0.47,1,2,0,1.0
9194.0,21.8,0,36759.0,1,2.98,78.3,1.0,34.9,1,0,8.0,2.21,2.62,2.6,2,4,3,0.0
9195.0,18.8,0,25391.0,1,5.37,75.6,1.0,28.4,0,0,2.6,2.53,2.56,2.56,0,4,0,0.0
9196.0,17.6,0,25000.0,1,5.46,80.0,3.0,41.9,0,0,6.9,2.03,1.54,1.69,3,0,1,1.0
9197.0,24.4,0,49251.0,1,4.02,78.2,0.0,37.9,0,1,3.7,2.5,2.58,2.5,1,1,2,0.0
9198.0,24.1,0,27166.0,1,5.23,84.4,1.0,57.0,0,0,6.3,1.96,2.54,2.52,2,3,1,0.0
9199.0,17.0,1,25000.0,1,4.83,89.6,1.0,38.4,0,0,5.1,3.98,3.8,3.82,1,4,2,0.0
9200.0,20.0,1,25000.0,1,3.22,74.5,1.0,21.1,0,0,4.3,3.2,2.92,2.98,1,2,0,0.0
9201.0,24.7,1,47170.0,1,4.56,77.7,5.0,28.1,0,0,7.6,1.71,1.64,1.69,3,1,3,1.0
9202.0,20.0,1,25000.0,1,2.85,100.0,2.0,23.9,1,0,2.5,3.39,3.68,3.68,0,1,0,0.0
9203.0,19.9,0,29740.5,1,4.0,67.4,0.0,30.1,0,0,5.5,1.68,1.79,1.78,3,4,0,1.0
9204.0,20.4,0,56520.0,1,4.79,69.1,4.0,43.2,0,1,6.6,2.45,2.3,2.27,1,3,1,1.0
9205.0,18.5,1,26878.0,1,4.67,90.4,0.0,26.1,0,0,5.8,2.48,2.19,2.35,1,4,1,0.0
9206.0,17.2,1,35021.0,1,4.59,97.3,1.0,23.2,0,1,5.2,4.0,4.0,4.0,0,2,0,0.0
9207.0,23.3,1,57072.0,1,4.18,93.6,0.0,36.2,0,0,4.8,2.99,2.89,2.84,2,2,0,0.0
9208.0,17.0,1,50787.0,1,1.77,84.5,3.0,20.2,1,1,6.3,1.64,1.96,1.96,0,4,1,1.0
9209.0,21.5,0,25000.0,1,2.05,78.6,2.0,19.5,1,0,3.0,3.53,3.67,3.64,2,1,1,0.0
9210.0,23.0,0,27495.0,1,4.49,79.8,5.0,34.6,1,1,1.0,4.0,3.57,3.51,3,2,3,0.0
9211.0,17.8,0,51167.0,0,4.96,85.2,2.0,8.5,0,0,5.7,3.22,3.41,3.45,1,3,0,0.0
9212.0,19.0,1,52244.0,1,3.08,89.5,2.0,24.2,1,0,4.2,3.45,3.43,3.49,2,3,0,0.0
9213.0,23.7,0,28203.0,1,6.2,86.3,0.0,40.3,0,0,3.9,4.0,4.0,3.92,1,2,3,0.0
9214.0,22.2,0,28793.0,0,3.17,65.9,2.0,8.0,1,1,2.7,2.4,2.39,2.39,0,1,0,0.0
9215.0,19.6,0,34913.0,1,5.54,72.6,0.0,8.9,1,1,7.7,1.83,2.05,2.07,3,3,1,0.0
9216.0,23.6,0,67517.0,1,1.84,84.2,2.0,12.8,0,0,8.8,2.3,2.55,2.55,0,1,0,0.0
9217.0,23.7,1,56418.0,1,2.92,70.9,1.0,5.0,0,1,5.4,1.42,1.42,1.42,2,3,3,0.0
9218.0,21.6,1,45073.0,1,4.45,66.8,2.0,52.8,1,1,5.2,1.49,1.57,1.62,1,2,1,0.0
9219.0,19.0,0,25000.0,1,3.59,89.0,4.0,31.4,0,0,6.3,2.34,2.31,2.31,0,3,0,0.0
9220.0,20.1,0,25213.0,1,5.07,84.1,5.0,22.0,0,1,6.2,2.71,3.02,3.02,0,1,1,0.0
9221.0,21.6,0,26020.0,1,4.34,94.4,1.0,14.5,0,1,4.6,2.92,3.32,3.32,0,1,1,0.0
9222.0,20.6,1,69640.0,1,5.88,89.8,2.0,56.4,0,0,7.7,1.68,1.89,1.92,2,2,0,0.0
9223.0,23.1,0,25763.0,1,3.35,77.0,6.0,37.9,1,1,7.5,1.36,1.76,1.66,1,2,1,1.0
9224.0,17.6,1,63074.0,0,2.58,84.0,1.0,28.5,1,1,6.8,2.59,2.42,2.42,0,3,0,0.0
9225.0,17.7,0,25000.0,1,3.71,75.7,0.0,44.6,0,0,8.7,2.0,1.97,1.89,3,3,0,0.0
9226.0,21.4,0,25000.0,1,3.47,69.1,1.0,34.7,1,1,6.9,3.72,3.69,3.69,0,0,1,0.0
9227.0,19.9,0,39691.0,0,3.13,91.6,3.0,24.0,0,1,4.3,3.37,3.42,3.41,2,0,1,0.0
9229.0,17.1,1,26185.0,1,2.14,92.8,3.0,22.9,1,0,7.2,1.01,0.98,1.01,3,2,0,1.0
9230.0,21.0,1,25000.0,1,5.68,82.9,2.0,17.8,0,1,3.6,2.05,2.37,2.33,1,4,0,0.0
9231.0,20.9,1,25000.0,1,2.07,84.2,0.0,43.3,0,0,5.0,3.39,3.64,3.54,1,1,0,0.0
9232.0,22.4,1,35553.0,1,3.89,86.6,0.0,23.8,1,0,2.7,2.06,2.21,2.23,3,1,3,0.0
9233.0,21.2,0,25000.0,1,4.17,80.5,3.0,46.2,1,0,9.1,1.0,0.94,0.98,1,3,2,1.0
9234.0,20.7,1,25000.0,0,4.47,80.1,1.0,20.1,0,0,6.2,3.34,3.11,3.11,0,2,2,0.0
9235.0,23.6,0,29954.0,1,3.94,83.9,2.0,22.8,0,1,6.6,2.15,2.62,2.58,2,1,0,1.0
9236.0,18.1,1,25000.0,1,2.13,92.0,3.0,24.6,1,0,2.8,3.64,3.75,3.7,1,1,0,0.0
9237.0,22.2,0,25000.0,1,2.97,86.0,5.0,19.2,0,1,7.5,2.67,2.61,2.61,0,1,0,0.0
9238.0,17.3,0,25000.0,1,3.93,82.1,1.0,23.0,0,0,6.1,1.98,1.84,1.84,0,3,0,0.0
9239.0,19.2,1,29740.5,1,4.0,63.7,2.0,36.6,0,0,5.5,2.56,1.84,1.84,0,0,0,0.0
9240.0,18.3,1,25000.0,1,2.44,81.1,0.0,44.4,0,0,6.3,0.71,0.32,0.32,1,3,1,0.0
9241.0,22.7,1,25000.0,1,4.82,75.1,3.0,33.6,0,0,3.7,2.99,3.09,3.08,3,2,2,0.0
9242.0,20.9,0,39407.0,1,2.83,74.1,4.0,15.7,0,1,5.6,1.82,2.03,2.07,3,1,0,0.0
9243.0,21.0,0,60957.0,1,6.17,80.1,0.0,22.8,0,1,6.9,2.69,3.02,3.02,0,3,0,0.0
9244.0,18.6,1,25000.0,1,1.5,82.0,0.0,23.1,1,0,5.9,0.46,0.18,0.18,0,3,1,1.0
9245.0,20.3,0,25000.0,1,4.69,87.8,1.0,50.4,0,1,2.2,2.68,2.33,2.37,3,3,0,0.0
9246.0,19.3,1,25000.0,1,4.18,73.0,0.0,41.8,0,1,6.0,2.4,2.39,2.36,3,3,0,1.0
9247.0,21.8,0,25000.0,1,3.77,82.1,3.0,44.6,0,0,7.0,1.8,2.02,2.04,2,3,1,1.0
9248.0,18.8,1,25000.0,0,4.8,85.4,2.0,21.5,0,0,5.1,2.4,2.53,2.57,3,1,0,0.0
9249.0,23.9,0,25000.0,1,3.05,74.1,1.0,14.7,0,1,6.4,1.71,1.41,1.37,2,4,0,1.0
9250.0,17.3,0,25000.0,1,3.58,78.3,2.0,36.9,1,0,6.5,0.17,0.18,0.18,0,0,1,1.0
9252.0,24.7,1,25000.0,1,5.74,81.5,3.0,33.5,0,0,7.8,3.65,3.94,3.94,0,1,2,0.0
9253.0,20.0,1,25000.0,1,3.29,65.9,4.0,34.9,1,1,4.5,1.9,1.86,1.95,3,0,0,0.0
9254.0,18.1,0,25000.0,1,3.25,88.2,1.0,25.3,0,0,4.2,2.95,2.85,2.96,3,2,2,0.0
9255.0,21.5,1,25000.0,1,5.7,82.7,0.0,42.0,1,1,4.2,3.46,3.44,3.52,3,0,0,0.0
9256.0,20.0,1,30813.0,1,1.78,69.2,1.0,12.5,0,0,7.7,0.7,0.56,0.57,2,1,1,0.0
9257.0,19.2,0,28882.0,1,6.15,75.0,3.0,31.3,0,0,8.2,2.71,2.67,2.71,3,0,0,0.0
9258.0,18.6,1,30746.0,1,3.86,81.0,0.0,38.1,1,0,6.4,3.58,3.86,3.88,2,1,1,0.0
9260.0,20.4,0,25000.0,1,4.67,90.2,3.0,31.6,0,1,10.0,3.97,3.43,3.43,0,3,0,0.0
9261.0,17.0,1,25000.0,1,1.46,74.8,2.0,45.1,0,0,5.5,0.92,0.93,0.95,2,2,2,0.0
9262.0,24.3,1,28430.0,1,4.87,78.4,2.0,44.3,0,0,4.3,2.67,2.75,2.72,2,2,2,0.0
9263.0,22.3,0,54795.0,0,2.61,89.1,1.0,58.0,1,0,7.3,2.62,2.44,2.52,3,4,1,0.0
9265.0,18.9,1,25776.0,1,6.21,79.4,2.0,54.6,1,1,9.3,0.55,0.51,0.51,0,0,0,0.0
9266.0,22.5,0,27508.0,1,3.27,77.7,1.0,39.7,0,0,4.0,2.52,2.59,2.63,2,4,0,0.0
9267.0,20.5,0,40145.0,1,5.45,86.0,4.0,11.6,0,0,5.2,1.29,1.31,1.39,2,4,0,1.0
